entity_name,entity_type,entity_description
碧波潭,地点,碧波潭，位于乱石山，是牛魔王与老龙精聚会的地方。
芭蕉洞,地点,芭蕉洞，位于翠云山，是铁扇公主的居所。
唐三藏,人物,唐三藏，唐朝僧人，法名玄奘，西天取经的主角。
孙悟空,人物,孙悟空，又称行者，是唐僧的大徒弟，拥有神通广大。
猪悟能,人物,猪悟能，又称八戒，是唐僧的二徒弟，以猪的形象出现。
沙悟净,人物,沙悟净，又称和尚，是唐僧的三徒弟，以沙的形象出现。
唐太宗李世民,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
万圣龙王,人物,万圣龙王，是乱石山碧波潭的龙王，派其子万圣公主和九头驸马偷取了宝塔中的舍利子佛宝。
九头驸马,人物,九头驸马，是万圣公主的驸马，与万圣公主一起偷取了宝塔中的舍利子佛宝。
王母娘娘,人物,王母娘娘，是中国神话中的女神，据说居住在灵霄殿，其九叶灵芝草被万圣公主偷走。
金光寺,地点,金光寺，位于祭赛国，是唐僧师徒取经过程中遇到的一个寺庙。
祭赛国,地点,祭赛国，是唐僧师徒取经过程中经过的一个国家。
乱石山碧波潭,地点,乱石山碧波潭，是万圣龙王居住的地方，其子万圣公主和九头驸马偷取了宝塔中的舍利子佛宝。
灵霄殿,地点,灵霄殿，是王母娘娘居住的地方，其九叶灵芝草被万圣公主偷走。
唐三藏,人物,唐三藏，唐朝僧人，奉唐太宗之命西行取经。
孙悟空,人物,孙悟空，又称齐天大圣，唐僧的大徒弟，拥有七十二变和金箍棒。
猪八戒,人物,猪八戒，又称悟能，唐僧的二徒弟，原是天蓬元帅。
沙僧,人物,沙僧，又称悟净，唐僧的三徒弟，原是卷帘大将。
如来佛祖,人物,如来佛祖，佛教创始人之一，位于灵山。
黄眉大王,人物,黄眉大王，妖王，假扮佛祖，位于小雷音寺。
玉帝,人物,玉帝，天庭最高统治者。
北方真武,人物,北方真武，号曰荡魔天尊，位于南赡部洲武当山上。
小雷音寺,地点,小雷音寺，位于妖王黄眉大王的地盘。
灵山,地点,灵山，佛教圣地，如来佛祖的居所。
南赡部洲武当山,地点,南赡部洲武当山，北方真武的居所。
天庭,地点,天庭，天宫，玉帝的居所。
孙大圣,人物,孙悟空，齐天大圣，唐僧的大徒弟，拥有七十二变和筋斗云的神通。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
武当山,地点,位于湖北省西北部，是中国道教名山之一，有太和宫等著名建筑。
南赡部洲,地点,佛教中四大部洲之一，位于南方，相当于地球上的亚洲。
小雷音寺,地点,位于西牛贺洲的一座寺庙，有妖魔出没。
小西天,地点,位于西牛贺洲的一座山，有妖魔出没。
盱眙山,地点,位于江苏省淮安市盱眙县，是中国佛教名山之一。
泗洲,地点,位于江苏省宿迁市泗阳县，是佛教圣地。
大圣禅寺,地点,位于泗洲，是佛教寺庙。
极乐世界,地点,佛教中描述的西方净土，是佛祖所在之地。
金阙仁慈治世门,地点,描述了玉虚师相所在的地方，具有神秘色彩。
祖师仙境,地点,描述了武当山太和宫的仙境，有祖师在此修行。
祖师,人物,玉虚师相，武当山太和宫的祖师，有很高的修为和法力。
玉皇,人物,玉皇大帝，天宫之主，统管三界神仙。
元始天尊,人物,道教中的最高神祇之一，有很高的修为和法力。
弥勒佛,人物,佛教中的菩萨，以笑佛著称，有很高的修为和法力。
黄眉大王,人物,妖魔，假扮佛祖，捉拿唐僧。
小张太子,人物,泗州大圣国师王菩萨的徒弟，有很高的武艺。
四大神将,人物,小张太子的四位神将，有很高的武艺。
功曹,人物,道教中的神祇，负责传达神意。
菩萨,人物,佛教中的菩萨，有很高的修为和法力。
妖精,人物,指各种妖怪，具有魔法和神通。
妖王,人物,妖怪之王，有很高的法力和武艺。
日值功曹,人物,道教中的神祇，负责传达神意。
唐僧,人物,唐僧，东土大唐高僧，奉唐王旨意前往西天取经。
孙行者,人物,孙行者，又称孙悟空，唐僧的大徒弟，善于武艺，机智勇敢。
八戒,人物,八戒，又称猪八戒，唐僧的二徒弟，憨厚老实，有些贪吃懒惰。
沙僧,人物,沙僧，唐僧的三徒弟，忠诚老实，力大无穷。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
朱紫国王,人物,朱紫国王，西牛贺洲的国王，久病多时，寻求良医。
太医院官,人物,太医院官，负责朱紫国王的医疗服务。
司礼监内臣,人物,司礼监内臣，朱紫国王的宫廷内臣。
校尉,人物,校尉，朱紫国王的宫廷卫队。
太监,人物,太监，朱紫国王的宫廷内臣。
近侍宦官,人物,近侍宦官，朱紫国王的宫廷内臣。
唐王,人物,唐王，唐朝皇帝，唐僧的君主。
崔判官,人物,崔判官，冥司判官，协助唐王治病。
长安城,地点,长安城，唐朝的都城。
朱紫国,地点,朱紫国，西牛贺洲的一个国家。
会同馆,地点,会同馆，朱紫国的一个机构，负责接待外宾。
五凤楼,地点,五凤楼，朱紫国的一个建筑。
披香殿,地点,披香殿，朱紫国的一个宫殿。
鼓楼,地点,鼓楼，朱紫国的一个建筑。
郑家杂货店,地点,郑家杂货店，朱紫国的一家店铺。
街市,地点,街市，朱紫国的一个商业区。
玉阶,地点,玉阶，朱紫国王宫中的台阶。
金殿,地点,金殿，朱紫国王宫中的宫殿。
端门外,地点,端门外，朱紫国王宫的外门。
冥司,地点,冥司，阴间的行政区域。
酆都城,地点,酆都城，阴间的城市。
孙大圣,人物,孙悟空，又称孙行者，是唐僧的大徒弟，拥有七十二变和筋斗云的能力。
唐僧,人物,唐三藏，唐朝僧人，奉唐王之命去西天取经。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
宦官,人物,宦官，古代宫廷中的官员，多为阉人。
国王,人物,指文华殿中的国王，即唐王。
太医官,人物,太医院中的官员，负责为皇帝和宫廷成员治病。
长老,人物,指唐僧，因其出家为僧，故称为长老。
八戒,人物,猪八戒，唐僧的二徒弟，原为天蓬元帅，因犯错被贬下凡。
沙僧,人物,沙悟净，唐僧的三徒弟，原为卷帘大将，因犯错被贬下凡。
龙宫,地点,指西海龙王敖广的居所，即龙宫。
皇宫,地点,指国王的居所，即皇宫。
寝宫,地点,指国王的卧室，即寝宫。
御花园,地点,指国王的花园，即御花园。
海榴亭,地点,指御花园中的亭子，即海榴亭。
避妖楼,地点,指国王为躲避妖精而建的楼，即避妖楼。
会同馆,地点,指行者制药的地方，即会同馆。
东阁,地点,指国王为唐僧等人准备的宴会地点，即东阁。
金銮殿,地点,指国王处理政务的地方，即金銮殿。
麒麟山獬豸洞,地点,指赛太岁居住的地方，即麒麟山獬豸洞。
太宗,人物,唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,唐朝政治家、军事家、文学家。
孙行者,人物,齐天大圣孙悟空，唐僧的大徒弟，具有神通广大、机智勇敢的特点。
金圣娘娘,人物,朱紫国的皇后，被妖怪赛太岁强夺。
唐僧,人物,东土大唐的僧人，唐僧师徒四人中的师傅。
金圣皇后,人物,朱紫国的皇后，被妖怪赛太岁强夺。
朱紫国皇帝,人物,朱紫国的君主，被妖怪赛太岁欺压。
赛太岁,人物,麒麟山獬豸洞的大王，欺压朱紫国。
八戒,人物,唐僧的二徒弟，具有猪八戒的形象和特点。
沙僧,人物,唐僧的三徒弟，具有沙僧的形象和特点。
金铃,物品,赛太岁拥有的宝贝，可以召唤出烟火黄沙。
金杯,物品,国王用来敬酒的金杯。
黄金宝串,物品,金圣宫手上带的饰品，是她的心爱之物。
铃铛,物品,赛太岁拥有的宝贝，可以召唤出烟火黄沙。
牙牌,物品,有来有去佩戴的牌，上面有字。
黄旗,物品,有来有去背着的旗帜。
铜锣,物品,有来有去敲打的锣。
宝串,物品,金圣宫手上带的饰品，是她的心爱之物。
宝珠,物品,被沙灰遮住眼睛时出现的宝珠。
豹皮,物品,行者用来包藏金铃的豹皮。
锦缎,物品,金圣宫穿过的锦缎。
绫罗,物品,金圣宫穿过的绫罗。
貂裘,物品,金圣宫穿过的貂裘。
血食,物品,金圣宫吃过的血食。
椰子酒,物品,金圣宫喝过的椰子酒。
酒席,地点,国王为行者设的酒席。
便殿,地点,太宗与魏征对弈的地方。
避妖楼,地点,唐僧和皇帝躲避妖怪的地方。
酒席前,地点,皇帝向行者敬酒的地方。
西门,地点,发生火灾的地方。
朝门外,地点,官来报信的地方。
酒席上,地点,皇帝和行者喝酒的地方。
宝殿,地点,国王接待唐僧的地方。
朱紫国,地点,金圣皇后被妖怪强夺的地方。
麒麟山獬豸洞,地点,赛太岁的巢穴。
剥皮亭,地点,赛太岁与行者相遇的地方。
后宫,地点,金圣娘娘住的地方。
妆台,地点,金圣娘娘化妆的地方。
宫门,地点,大王与娘娘对话的地方。
石屋虚堂,地点,大王居住的地方。
亭子,地点,大王和娘娘对话的地方。
石壁,地点,行者变成苍蝇的地方。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
赛太岁,人物,赛太岁，小说《西游记》中的妖怪，曾与孙悟空斗法。
行者,人物,行者，孙悟空的别称，小说《西游记》中的主要人物之一，具有高超的武艺和变化能力。
观音菩萨,人物,观音菩萨，佛教中慈悲为怀的菩萨，具有极高的法力。
金圣娘娘,人物,金圣娘娘，小说《西游记》中的角色，是赛太岁的妻子。
朱紫国王,人物,朱紫国王，小说《西游记》中的国家君主。
唐僧,人物,唐僧，小说《西游记》中的主要人物之一，前往西天取经的僧人。
孙悟空,人物,孙悟空，小说《西游记》中的主要人物之一，具有高超的武艺和变化能力。
赛太岁,地点,赛太岁的巢穴，小说《西游记》中的地点。
剥皮亭,地点,剥皮亭，小说《西游记》中的地点，赛太岁在此地居住。
后宫门首,地点,后宫门首，小说《西游记》中的地点，金圣娘娘在此地哭泣。
玉面狐狸,地点,玉面狐狸的居所，小说《西游记》中的地点。
罗帐之外,地点,罗帐之外，小说《西游记》中的地点，妖王在此地与娘娘交谈。
獬豸洞,地点,獬豸洞，小说《西游记》中的地点，孙悟空在此地与妖怪斗法。
麒麟山,地点,麒麟山，小说《西游记》中的地点，金圣娘娘在此地被妖王囚禁。
凤阁龙楼,地点,凤阁龙楼，小说《西游记》中的地点，朱紫国王和王后在此地重逢。
东阁,地点,东阁，小说《西游记》中的地点，朱紫国王在此地宴请唐僧和徒弟们。
唐僧,人物,唐僧，东土大唐驾下钦差，前往西天取经的和尚。
孙悟空,人物,孙悟空，又称孙大圣，唐僧的大徒弟，拥有七十二变和筋斗云的能力。
八戒,人物,猪八戒，唐僧的二徒弟，原为天蓬元帅，因犯错被贬下凡。
沙僧,人物,沙僧，唐僧的三徒弟，原为卷帘大将，因犯错被贬下凡。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
道士,人物,黄花观观主，与蜘蛛精结为兄妹，后与孙悟空大战。
蜘蛛精,人物,七个蜘蛛精，与道士结为兄妹，企图吃唐僧肉。
毗蓝婆菩萨,人物,毗蓝婆菩萨，能降妖伏魔，帮助孙悟空打败道士。
黎山老姆,人物,黎山老姆，观音菩萨的化身，指点孙悟空前往紫云山。
昴日星官,人物,昴日星官，毗蓝婆菩萨的儿子，炼成绣花针帮助孙悟空。
多目怪,人物,道士的真身，为一条七尺长短的大蜈蚣精。
王侯第宅,地点,描述的是一处豪华的住宅。
豪富人家,地点,描述的是一处富有的家庭。
庵观寺院,地点,描述的是一处道观。
黄花观,地点,道士居住的地方，位于盘丝洞附近。
盘丝洞,地点,蜘蛛精居住的地方。
濯垢泉,地点,孙悟空与蜘蛛精相遇的地方。
紫云山,地点,毗蓝婆菩萨居住的地方。
千花洞,地点,毗蓝婆菩萨的洞府。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
唐僧,人物,唐僧，唐代著名佛教僧人，西游记中的主要人物，奉唐太宗之命西天取经。
悟空,人物,孙悟空，唐僧的大徒弟，拥有七十二变和如意金箍棒，聪明机智，武艺高强。
八戒,人物,猪八戒，唐僧的二徒弟，力大无穷，但贪吃懒惰。
沙僧,人物,沙僧，唐僧的三徒弟，忠诚老实，武艺高强。
太白金星,人物,太白金星，中国神话中的天神，负责天上的星宿和预言。
小钻风,人物,小钻风，狮驼岭狮驼洞的巡山小妖，负责巡山和传递消息。
狮驼岭,地点,狮驼岭，位于西游记故事中的地方，有狮驼洞，是三个魔头的巢穴。
狮驼洞,地点,狮驼洞，位于狮驼岭，是三个魔头的巢穴。
八百里狮驼岭,地点,八百里狮驼岭，位于西游记故事中的地方，是狮驼洞的所在地。
狮驼国,地点,狮驼国，位于西游记故事中的地方，是三大王的原住地。
阴司,地点,阴司，中国神话中的地府，负责管理死去的人。
森罗殿,地点,森罗殿，阴司中的宫殿，由阎王掌管。
南天门,地点,南天门，天宫的南门，由天兵天将守卫。
王母娘娘的蟠桃大会,地点,王母娘娘的蟠桃大会，是中国神话中的盛大会，诸仙参加。
天宫,地点,天宫，中国神话中的天庭，是玉皇大帝的居所。
灵出,地点,灵出，未知具体位置，可能是与天宫相关的地方。
天宫,地点,天宫，中国神话中的天庭，是玉皇大帝的居所。
四海龙宫,地点,四海龙宫，四海龙王居住的地方。
八洞仙府,地点,八洞仙府，八洞仙人居住的地方。
十地阎君的宫殿,地点,十地阎君的宫殿，十地阎君居住的地方。
社令城隍的庙宇,地点,社令城隍的庙宇，社令城隍居住的地方。
山背后,地点,山背后，指的是狮驼岭的山后面。
大路,地点,大路，指的是通往西天取经的道路。
山南,地点,山南，指的是狮驼岭的南部。
山北,地点,山北，指的是狮驼岭的北部。
东路口,地点,东路口，指的是狮驼岭的东入口。
西路口,地点,西路口，指的是狮驼岭的西入口。
南岭,地点,南岭，指的是狮驼岭的南面山岭。
北岭,地点,北岭，指的是狮驼岭的北面山岭。
笔峰,地点,笔峰，位于狮驼岭，形状像笔。
石崖,地点,石崖，位于狮驼岭，行者曾在上面变形成小钻风。
大路,地点,大路，指的是通往西天取经的道路。
深山,地点,深山，指的是狮驼岭的深处。
西天,地点,西天，指的是佛教中的极乐世界，是取经的目的地。
唐长老,人物,唐僧，唐朝和尚，唐僧师徒四人中的师傅，前往西天取经。
大圣,人物,孙悟空，唐僧师徒四人中的大徒弟，拥有七十二变和筋斗云等神通。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
三个魔头,人物,指狮驼山狮驼洞狮驼城的三个妖魔，分别为狮王、象王、大鹏。
老魔,人物,指狮驼国老魔，即狮王。
二魔,人物,指狮驼国二魔，即象王。
三魔,人物,指狮驼国三魔，即大鹏。
八戒,人物,猪八戒，唐僧师徒四人中的二徒弟，曾因吃人而成为妖怪。
沙僧,人物,沙和尚，唐僧师徒四人中的三徒弟，曾因打死九灵元圣而成为妖怪。
行者,人物,孙悟空的别称。
唐僧,人物,唐僧，唐朝和尚，唐僧师徒四人中的师傅，前往西天取经。
金箍棒,物品,孙悟空的金箍棒，能变大变小，变化多端。
方天戟,物品,方天戟，一种古代兵器。
钉钯,物品,八戒的武器，形似钉耙。
长枪,物品,三怪的武器，形似枪。
宝杖,物品,沙僧的武器，形似禅杖。
钢刀,物品,老魔的武器，形似刀。
铁笼,物品,妖精用来蒸唐僧等人的铁笼。
锦襕袈裟,物品,唐僧的袈裟，上有夜明珠。
金銮殿,地点,指狮驼国的皇宫。
狮驼山,地点,指狮驼国所在的山。
狮驼洞,地点,指狮驼国的洞府。
狮驼城,地点,指狮驼国的城市。
五台山,地点,佛教四大名山之一。
峨眉山,地点,佛教四大名山之一。
灵山,地点,佛教四大名山之一。
金霞岭,地点,昆仑山的一座山岭。
锦香亭,地点,狮驼国皇宫中的一座亭子。
金銮殿前,地点,指金銮殿前的广场。
后宰门,地点,指狮驼国皇宫的后门。
正阳门,地点,指狮驼国的城门。
城东山上,地点,指狮驼城东的一座山。
天竺,地点,指印度。
雪山顶上,地点,指喜马拉雅山脉的雪山顶。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
孙大圣,人物,孙大圣，即孙悟空，是中国古典名著《西游记》中的主要人物之一，为齐天大圣。
如来,人物,如来，佛教中佛祖的别称，是孙悟空所请来收服众怪的神。
三藏师徒,人物,三藏师徒，指的是唐僧师徒四人，即唐僧、孙悟空、猪八戒和沙僧。
唐僧,人物,唐僧，即玄奘法师，唐朝著名高僧，奉唐太宗之命前往西天取经。
孙悟空,人物,孙悟空，又称齐天大圣，是唐僧的大徒弟，具有七十二变和筋斗云等神通。
猪八戒,人物,猪八戒，又称悟能，是唐僧的二徒弟，具有猪的形象，力大无穷。
沙僧,人物,沙僧，又称悟净，是唐僧的三徒弟，性格沉稳，善于降妖伏魔。
比丘国,地点,比丘国，是《西游记》中的一个国家，故事中唐僧师徒曾在此地经过。
小子城,地点,小子城，是比丘国改名后的名称，故事中唐僧师徒在此地得知了国王无道之事。
金亭馆驿,地点,金亭馆驿，是唐僧师徒在比丘国停留的地方，他们在此地休息并得知了鹅笼中儿童的秘密。
西天,地点,西天，指的是佛教传说中的极乐世界，是唐僧师徒取经的目的地。
十洲、三岛,地点,十洲、三岛，是传说中海外仙岛的总称，国丈曾前往采药。
玉阶前,地点,玉阶前，指的是宫殿的台阶前，国丈在此地进入宫殿。
金銮殿,地点,金銮殿，是皇帝处理朝政的地方，唐僧在此地向国王呈上关文。
金亭馆驿,地点,金亭馆驿，是唐僧师徒在比丘国停留的地方，他们在此地休息并得知了鹅笼中儿童的秘密。
馆驿,地点,馆驿，古代供行人歇息和更换马匹的场所，唐僧师徒在此地休息。
比丘国,地点,比丘国，故事中的国家，唐僧四众出城的地点。
唐僧,人物,唐僧，唐朝和尚，奉唐王之命前往西天取经。
行者,人物,行者，孙悟空的别称，唐僧的大徒弟。
八戒,人物,八戒，猪八戒的别称，唐僧的二徒弟。
沙僧,人物,沙僧，沙悟净的别称，唐僧的三徒弟。
大圣,人物,大圣，孙悟空的尊称。
唐王,人物,唐王，唐朝的皇帝，唐僧取经的发起者。
观音,人物,观音，佛教菩萨，具有极高的法力。
金蝉长老,人物,金蝉长老，唐僧的前世，修行千世的好人。
唐僧四众,人物,唐僧和他的三个徒弟，一同西天取经的团队。
唐王天地,地点,唐王统治下的天下，唐僧出发的地方。
巫山峰,地点,巫山峰，故事中唐僧经过的山峰。
东土,地点,东土，指中国，唐僧出发的地方。
西天,地点,西天，指印度，唐僧取经的目的地。
贫婆国,地点,贫婆国，故事中女子的家乡。
松林,地点,松林，故事中唐僧一行人遇到的森林。
镇海禅林寺,地点,镇海禅林寺，故事中唐僧一行人借宿的寺庙。
国王,人物,国王，文中提到为国家统治者，具有决策权。
太宗,人物,太宗，可能是对皇帝的尊称，具体身份未明确。
魏征,人物,魏征，唐朝政治家、军事家、文学家。
众卿,人物,众卿，指众多官员。
和尚,人物,和尚，指佛教出家人。
朕,人物,朕，古代皇帝自称。
君臣,人物,君臣，指君主与臣子。
三藏,人物,三藏，指唐僧，东土大唐驾下差往西方天竺国大雷音寺拜活佛取真经的。
行者,人物,行者，指孙悟空，唐僧的大徒弟。
八戒,人物,八戒，指猪八戒，唐僧的二徒弟。
沙僧,人物,沙僧，指沙悟净，唐僧的三徒弟。
光禄寺,地点,光禄寺，古代官署名，掌管宫廷膳食。
宝方饭店,地点,宝方饭店，文中提到的饭店。
五凤楼,地点,五凤楼，古代宫殿建筑。
丹墀,地点,丹墀，指宫殿前的石阶。
金銮宝殿,地点,金銮宝殿，古代帝王的宫殿。
钦法国,地点,钦法国，文中提到的国家名称。
东土大唐,地点,东土大唐，指中国唐朝。
西方天竺国,地点,西方天竺国，指印度。
大雷音寺,地点,大雷音寺，指印度佛教圣地。
高庄,地点,高庄，文中提到的一个村庄。
狮驼岭,地点,狮驼岭，文中提到的山岭。
狮驼洞,地点,狮驼洞，文中提到的山洞。
本山,地点,本山，指妖精所在的山区。
后园,地点,后园，指妖精的住所的后花园。
枉死城,地点,枉死城，指阴间的一种地方。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
三藏,人物,唐僧，东土大唐僧人，奉命前往天竺国取经。
悟空,人物,孙悟空，唐僧的大徒弟，会七十二变，有筋斗云。
八戒,人物,猪八戒，唐僧的二徒弟，会变身术。
沙僧,人物,沙僧，唐僧的三徒弟，会变化。
郡侯,人物,凤仙郡的郡侯，因为冒犯天地导致干旱。
玉帝,人物,玉皇大帝，天庭之主。
天尊,人物,九天应元府的天尊。
唐僧,人物,东土大唐僧人，奉命前往天竺国取经。
龙王,人物,东海龙王敖广，掌管降雨。
雷部,人物,雷部神将，负责雷电。
云部,人物,云部神将，负责云彩。
风部,人物,风部神将，负责风。
孙大圣,人物,孙悟空的别称。
护国天王,人物,天庭护国天王，负责保护天庭。
四大天师,人物,天庭四大天师，负责教务。
直符使者,人物,天庭直符使者，负责文书传递。
邓辛张陶帅,人物,九天应元府的将领，协助孙悟空降雨。
闪电娘子,人物,九天应元府的将领，协助孙悟空降雨。
凤仙郡,地点,位于天竺国之外的一个郡。
天竺国,地点,位于东方的一个国家。
灵山大雷音寺,地点,位于天竺国的一座寺庙。
披香殿,地点,天庭的一座宫殿。
九天应元府,地点,天庭的一个地方。
通明殿,地点,天庭的一座宫殿。
灵霄殿,地点,天庭的一座宫殿。
天宫,地点,天庭的总称。
凤仙郡郡侯府,地点,凤仙郡郡侯的官邸。
天竺国界,地点,天竺国的边界。
西天门外,地点,天庭西天门外的区域。
九凤丹霞之扆,地点,九天应元府的宝座所在。
雷门,地点,九天应元府的雷部所在。
凤仙郡界,地点,凤仙郡的边界。
郡里,地点,凤仙郡的城内。
甘霖普济寺,地点,由唐僧命名的一座寺庙。
新寺,地点,由郡侯修建的一座新寺庙。
唐僧,人物,唐僧，唐朝僧人，取经团队的核心人物，具有极高的佛学造诣。
行者,人物,孙悟空，唐僧的大徒弟，具有神通广大，能变化万物的能力。
八戒,人物,猪八戒，唐僧的二徒弟，具有猪的形象，力大无穷。
沙僧,人物,沙悟净，唐僧的三徒弟，具有沙僧的形象，忠诚可靠。
唐太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
玉华王,人物,玉华王，天竺国的郡王，敬僧道，重爱黎民。
玉华王父,人物,玉华王之父，天竺国的皇帝之宗室。
玉华王母,人物,玉华王之母，天竺国的皇后之宗室。
大王子,人物,玉华王的大王子，好武好强，有强烈的武艺追求。
二王子,人物,玉华王的二王子，好武好强，有强烈的武艺追求。
三王子,人物,玉华王的三王子，好武好强，有强烈的武艺追求。
妖精,人物,妖精，豹头山虎口洞的妖精，觊觎三件神兵。
天竺国,地点,天竺国，故事发生的主要国家，位于西域。
玉华县,地点,玉华县，天竺国下的一个郡，故事发生的主要地点。
暴纱亭,地点,暴纱亭，玉华王府内的一处亭子，故事中师徒四人曾在此用斋。
王府,地点,王府，玉华王的居所，故事中发生许多重要事件。
宫,地点,宫，玉华王的宫殿，故事中发生许多重要事件。
王府前,地点,王府前，故事中师徒四人曾在此等待进入王府。
城垣,地点,城垣，玉华县城的城墙，故事中师徒四人曾看到城垣。
待客馆,地点,待客馆，王府内的一个馆所，故事中师徒四人在此休息。
酒楼歌馆,地点,酒楼歌馆，玉华县城内繁华的商业区，故事中师徒四人曾经过。
暴纱亭后,地点,暴纱亭后，故事中行者传授武艺的地点。
豹头山,地点,豹头山，故事中妖精的藏身之处。
虎口洞,地点,虎口洞，故事中妖精的藏身之处。
孙大圣,人物,孙悟空，又称孙行者，是《西游记》中的主要人物之一，具有极高的武艺和法力。
八戒,人物,猪八戒，又称悟能，是《西游记》中的主要人物之一，具有勇猛和憨厚的性格。
沙僧,人物,沙悟净，又称沙僧，是《西游记》中的主要人物之一，忠诚可靠。
太宗,人物,唐太宗李世民，唐朝第二位皇帝，政治家、军事家、诗人。
魏征,人物,魏征（580年－643年），字玄成，唐朝政治家、军事家、文学家。
黄狮精,人物,黄狮精是《西游记》中的妖怪之一，具有强大的法力和武艺。
狻猊狮,人物,狻猊狮是《西游记》中的妖怪之一，具有强大的法力和武艺。
抟象狮,人物,抟象狮是《西游记》中的妖怪之一，具有强大的法力和武艺。
白泽狮,人物,白泽狮是《西游记》中的妖怪之一，具有强大的法力和武艺。
伏狸狮,人物,伏狸狮是《西游记》中的妖怪之一，具有强大的法力和武艺。
猱狮,人物,猱狮是《西游记》中的妖怪之一，具有强大的法力和武艺。
雪狮,人物,雪狮是《西游记》中的妖怪之一，具有强大的法力和武艺。
九头狮子,人物,九头狮子是《西游记》中的妖怪之一，具有强大的法力和武艺。
青脸儿怪,人物,青脸儿怪是《西游记》中的妖怪之一，具有强大的法力和武艺。
刁钻古怪儿,人物,刁钻古怪儿是《西游记》中的妖怪之一，具有强大的法力和武艺。
古怪刁钻儿,人物,古怪刁钻儿是《西游记》中的妖怪之一，具有强大的法力和武艺。
沙僧行者,人物,沙悟净，又称沙僧，是《西游记》中的主要人物之一，忠诚可靠。
行者,人物,孙悟空，又称孙行者，是《西游记》中的主要人物之一，具有极高的武艺和法力。
老王,人物,玉华州国王，对待唐僧师徒友好。
大王子,人物,玉华州大王子，对待唐僧师徒友好。
二王子,人物,玉华州二王子，对待唐僧师徒友好。
三王子,人物,玉华州三王子，对待唐僧师徒友好。
金毛狮怪,人物,金毛狮怪是《西游记》中的妖怪之一，具有强大的法力和武艺。
太乙救苦天尊,人物,太乙救苦天尊是道教神祇之一，具有极高的法力。
广目天王,人物,广目天王是佛教护法神之一，具有极高的法力。
天丁,人物,天丁是道教神祇之一，具有极高的法力。
力士,人物,力士是道教神祇之一，具有极高的法力。
揭谛,人物,揭谛是佛教护法神之一，具有极高的法力。
金甲,人物,金甲是佛教护法神之一，具有极高的法力。
土地,人物,土地是道教神祇之一，具有管理地方的神力。
狮奴儿,人物,狮奴儿是九头狮子的仆人，负责照顾九头狮子。
老妖,人物,九头狮子的主人，具有强大的法力和武艺。
行者,人物,孙悟空，又称孙行者，是《西游记》中的主要人物之一，具有极高的武艺和法力。
天尊,人物,太乙救苦天尊，道教神祇之一，具有极高的法力。
众神,人物,包括众佛教和道教神祇，具有极高的法力。
王父子,人物,玉华州国王和他的儿子们。
唐僧,人物,唐僧，又称唐三藏，是《西游记》中的主要人物之一，前往西天取经。
小妖,人物,九头狮子的手下，具有法力和武艺。
众军民,人物,玉华州的民众。
匠作,人物,制造兵器的工匠。
王子们,人物,玉华州的王子们。
三藏,人物,唐僧，又称唐三藏，是《西游记》中的主要人物之一，前往西天取经。
八戒、沙僧,人物,猪八戒和沙悟净，是《西游记》中的主要人物之一，忠诚可靠。
众神,人物,包括众佛教和道教神祇，具有极高的法力。
三藏、八戒、沙僧,人物,唐僧、猪八戒和沙悟净，是《西游记》中的主要人物之一，忠诚可靠。
王子们、匠作、众神、三藏、八戒、沙僧,人物,包括玉华州的王子们、制造兵器的工匠、众佛教和道教神祇、唐僧、猪八戒和沙悟净。
唐僧,人物,唐僧，唐朝僧人，前往天竺国大雷音寺取经的法师。
